"18000001";"5000001";"1.28215e+04";"8.070e-02";"1.640e+06"
"22000001";"8000001";"1.28216e+04";"6.270e-01";"4.240e+06"
"21000001";"7000001";"1.28216e+04";"5.020e-01";"3.390e+06"
"19000001";"8000001";"1.28216e+04";"1.470e-03";"1.500e+04"
"20000001";"7000001";"1.28216e+04";"5.570e-02";"5.650e+05"
"17000001";"7000001";"1.28216e+04";"2.970e-02";"6.030e+05"
"18000001";"8000001";"1.28216e+04";"7.370e-03";"1.500e+05"
"23000001";"9000001";"1.28216e+04";"8.960e-01";"4.540e+06"
"22000001";"9000001";"1.28217e+04";"4.480e-02";"3.030e+05"
"19000001";"9000001";"1.28217e+04";"1.330e-02";"1.350e+05"
"13000001";"6000001";"1.87558e+04";"1.240e+00";"5.860e+06"
"12000001";"5000001";"1.87558e+04";"6.470e-01";"3.060e+06"
"10000001";"6000001";"1.87559e+04";"6.450e-02";"6.120e+05"
"11000001";"5000001";"1.87560e+04";"3.230e-01";"3.060e+06"
"14000001";"7000001";"1.87561e+04";"2.230e+00";"7.040e+06"
"15000001";"8000001";"1.87561e+04";"4.070e+00";"1.290e+07"
"12000001";"8000001";"1.87562e+04";"7.330e-03";"3.480e+04"
"13000001";"7000001";"1.87562e+04";"2.470e-01";"1.170e+06"
"16000001";"9000001";"1.87562e+04";"5.820e+00";"1.380e+07"
"15000001";"9000001";"1.87563e+04";"2.910e-01";"9.190e+05"
"12000001";"9000001";"1.87563e+04";"6.600e-02";"3.130e+05"
"10000001";"7000001";"1.87563e+04";"1.290e-01";"1.220e+06"
"11000001";"8000001";"1.87563e+04";"3.670e-02";"3.480e+05"
"20000001";"11000001";"4.05219e+04";"1.220e+00";"1.240e+06"
"19000001";"10000001";"4.05219e+04";"7.260e-01";"7.370e+05"
"17000001";"11000001";"4.05222e+04";"1.060e-01";"2.150e+05"
"18000001";"10000001";"4.05223e+04";"3.630e-01";"7.370e+05"
"22000001";"13000001";"4.05225e+04";"3.560e+00";"2.410e+06"
"21000001";"12000001";"4.05225e+04";"2.190e+00";"1.490e+06"
"19000001";"13000001";"4.05226e+04";"1.860e-02";"1.880e+04"
"20000001";"12000001";"4.05226e+04";"2.440e-01";"2.480e+05"
"24000001";"15000001";"4.05227e+04";"7.540e+00";"3.830e+06"
"23000001";"14000001";"4.05227e+04";"5.090e+00";"2.580e+06"
"21000001";"15000001";"4.05227e+04";"3.550e-03";"2.400e+03"
"22000001";"14000001";"4.05227e+04";"2.550e-01";"1.720e+05"
"25000001";"16000001";"4.05228e+04";"1.080e+01";"4.380e+06"
"24000001";"16000001";"4.05228e+04";"5.390e-01";"2.740e+05"
"21000001";"16000001";"4.05229e+04";"7.100e-02";"4.810e+04"
"20000001";"15000001";"4.05229e+04";"4.970e-02";"5.050e+04"
"19000001";"14000001";"4.05229e+04";"1.670e-01";"1.700e+05"
"17000001";"12000001";"4.05230e+04";"2.120e-01";"4.300e+05"
"18000001";"13000001";"4.05230e+04";"9.280e-02";"1.880e+05"
"2001002";"1001002";"0.00000e+00";\N;"5.266e+02"
"3001002";"1001002";"3.03786e+02";"2.772e-01";"1.002e+10"
"4001002";"1001002";"3.03780e+02";"5.552e-01";"1.003e+10"
"6001002";"1001002";"2.56318e+02";"5.268e-02";"2.675e+09"
"7001002";"1001002";"2.56317e+02";"1.055e-01";"2.679e+09"
"11001002";"1001002";"2.43027e+02";"1.931e-02";"1.090e+09"
"12001002";"1001002";"2.43026e+02";"3.867e-02";"1.092e+09"
"18001002";"1001002";"2.37331e+02";"9.284e-03";"5.498e+08"
"19001002";"1001002";"2.37331e+02";"1.860e-02";"5.506e+08"
"6001002";"2001002";"1.64039e+03";"2.896e-01";"3.590e+08"
"7001002";"2001002";"1.64034e+03";"5.802e-01";"3.596e+08"
"11001002";"2001002";"1.21511e+03";"6.846e-02";"1.547e+08"
"12001002";"2001002";"1.21509e+03";"1.371e-01";"1.549e+08"
"18001002";"2001002";"1.08492e+03";"2.793e-02";"7.914e+07"
"19001002";"2001002";"1.08491e+03";"5.593e-02";"7.926e+07"
"5001002";"3001002";"1.64038e+03";"2.718e-02";"3.369e+07"
"5001002";"4001002";"1.64053e+03";"5.436e-02";"6.737e+07"
"10001002";"3001002";"1.21510e+03";"6.090e-03";"1.376e+07"
"10001002";"4001002";"1.21518e+03";"1.218e-02";"2.751e+07"
"17001002";"3001002";"1.08491e+03";"2.426e-03";"6.875e+06"
"17001002";"4001002";"1.08498e+03";"4.852e-03";"1.375e+07"
"8001002";"3001002";"1.64033e+03";"1.392e+00";"8.626e+08"
"8001002";"4001002";"1.64049e+03";"2.783e-01";"1.725e+08"
"9001002";"4001002";"1.64047e+03";"2.505e+00";"1.035e+09"
"13001002";"3001002";"1.21509e+03";"2.436e-01";"2.752e+08"
"13001002";"4001002";"1.21517e+03";"4.872e-02";"5.503e+07"
"14001002";"4001002";"1.21517e+03";"4.385e-01";"3.302e+08"
"20001002";"3001002";"1.08491e+03";"8.874e-02";"1.257e+08"
"20001002";"4001002";"1.08498e+03";"1.775e-02";"2.514e+07"
"21001002";"4001002";"1.08497e+03";"1.597e-01";"1.509e+08"
"11001002";"5001002";"4.68688e+03";"3.228e-01";"4.902e+07"
"12001002";"5001002";"4.68672e+03";"6.466e-01";"4.909e+07"
"18001002";"5001002";"3.20393e+03";"8.059e-02";"2.619e+07"
"19001002";"5001002";"3.20389e+03";"1.614e-01";"2.623e+07"
"18001002";"10001002";"1.01261e+04";"3.624e-01";"1.179e+07"
"19001002";"10001002";"1.01257e+04";"7.260e-01";"1.181e+07"
"10001002";"6001002";"4.68684e+03";"6.450e-02";"9.794e+06"
"10001002";"7001002";"4.68722e+03";"1.290e-01";"1.959e+07"
"17001002";"6001002";"3.20391e+03";"1.486e-02";"4.827e+06"
"17001002";"7001002";"3.20409e+03";"2.971e-02";"9.654e+06"
"13001002";"6001002";"4.68669e+03";"1.237e+00";"9.389e+07"
"13001002";"7001002";"4.68707e+03";"2.473e-01";"1.878e+07"
"14001002";"7001002";"4.68702e+03";"2.226e+00";"1.127e+08"
"20001002";"6001002";"3.20387e+03";"2.784e-01";"4.523e+07"
"20001002";"7001002";"3.20405e+03";"5.568e-02";"9.046e+06"
"21001002";"7001002";"3.20404e+03";"5.011e-01";"5.427e+07"
"20001002";"11001002";"1.01256e+04";"1.219e+00";"1.982e+07"
"20001002";"12001002";"1.01264e+04";"2.437e-01";"3.964e+06"
"21001002";"12001002";"1.01262e+04";"2.193e+00";"2.378e+07"
"17001002";"11001002";"1.01260e+04";"1.058e-01";"3.442e+06"
"17001002";"12001002";"1.01267e+04";"2.116e-01";"6.884e+06"
"11001002";"8001002";"4.68723e+03";"3.663e-02";"5.562e+06"
"12001002";"8001002";"4.68707e+03";"7.328e-03";"5.563e+05"
"12001002";"9001002";"4.68720e+03";"6.594e-02";"5.006e+06"
"18001002";"8001002";"3.20409e+03";"7.366e-03";"2.393e+06"
"19001002";"8001002";"3.20405e+03";"1.474e-03";"2.394e+05"
"19001002";"9001002";"3.20411e+03";"1.326e-02";"2.154e+06"
"18001002";"13001002";"1.01268e+04";"9.273e-02";"3.016e+06"
"19001002";"13001002";"1.01264e+04";"1.855e-02";"3.017e+05"
"19001002";"14001002";"1.01266e+04";"1.669e-01";"2.715e+06"
"24001002";"15001002";"1.01264e+04";"8.076e+00";"6.567e+07"
"25001002";"16001002";"1.01265e+04";"1.047e+01";"6.810e+07"
"15001002";"8001002";"4.68702e+03";"4.072e+00";"2.061e+08"
"15001002";"9001002";"4.68714e+03";"2.909e-01";"1.472e+07"
"16001002";"9001002";"4.68712e+03";"5.817e+00";"2.208e+08"
"22001002";"13001002";"1.01262e+04";"3.561e+00";"3.861e+07"
"22001002";"14001002";"1.01265e+04";"2.544e-01";"2.758e+06"
"23001002";"14001002";"1.01264e+04";"5.088e+00";"4.137e+07"
"2000002";"1000002";"6.25563e+02";\N;"1.730e-04"
"5000002";"1000002";"5.91412e+02";"3.580e-08";"2.330e+02"
"4000002";"1000002";"5.91412e+02";\N;"3.930e-01"
"3000002";"1000002";"0.00000e+00";\N;"5.094e+01"
"4000002";"2000002";"1.08333e+04";"1.827e+00";"1.150e+07"
"5000002";"2000002";"1.08332e+04";"1.824e+00";"1.150e+07"
"6000002";"2000002";"1.08321e+04";"1.827e+00";"1.150e+07"
"49000002";"1000002";"5.15617e+02";"1.530e-02";"1.280e+08"
"31000002";"1000002";"5.22213e+02";"3.020e-02";"2.460e+08"
"17000002";"1000002";"5.37030e+02";"7.340e-02";"5.660e+08"
"7000002";"1000002";"5.84334e+02";"2.760e-01";"1.800e+09"
"36000002";"2000002";"2.94596e+03";"3.810e-03";"2.930e+06"
"35000002";"2000002";"2.94596e+03";"1.140e-02";"2.930e+06"
"34000002";"2000002";"2.94597e+03";"1.910e-02";"2.930e+06"
"22000002";"2000002";"3.18866e+03";"7.710e-03";"5.050e+06"
"21000002";"2000002";"3.18867e+03";"2.310e-02";"5.050e+06"
"20000002";"2000002";"3.18867e+03";"3.840e-02";"5.050e+06"
"49000002";"3000002";"3.61467e+03";"2.210e-02";"3.760e+06"
"12000002";"2000002";"3.88971e+03";"2.150e-02";"9.480e+06"
"11000002";"2000002";"3.88975e+03";"6.450e-02";"9.480e+06"
"10000002";"2000002";"3.88975e+03";"1.070e-01";"9.480e+06"
"31000002";"3000002";"3.96585e+03";"5.070e-02";"7.170e+06"
"39000002";"4000002";"4.02732e+03";"2.370e-03";"3.250e+05"
"38000002";"4000002";"4.02732e+03";"3.560e-02";"2.930e+06"
"37000002";"4000002";"4.02732e+03";"1.990e-01";"1.170e+07"
"39000002";"5000002";"4.02733e+03";"3.570e-02";"4.880e+06"
"38000002";"5000002";"4.02734e+03";"1.070e-01";"8.780e+06"
"39000002";"6000002";"4.02749e+03";"4.740e-02";"6.500e+06"
"32000002";"4000002";"4.12197e+03";"1.820e-02";"2.390e+06"
"32000002";"5000002";"4.12199e+03";"1.090e-02";"1.430e+06"
"32000002";"6000002";"4.12215e+03";"3.650e-03";"4.780e+05"
"40000002";"7000002";"4.38916e+03";"1.310e-01";"9.070e+06"
"33000002";"7000002";"4.43880e+03";"9.240e-03";"3.130e+06"
"25000002";"4000002";"4.47273e+03";"6.250e-03";"6.970e+05"
"24000002";"4000002";"4.47273e+03";"9.400e-02";"6.280e+06"
"23000002";"4000002";"4.47273e+03";"5.250e-01";"2.510e+07"
"25000002";"5000002";"4.47274e+03";"9.450e-02";"1.050e+07"
"24000002";"5000002";"4.47274e+03";"2.820e-01";"1.880e+07"
"25000002";"6000002";"4.47294e+03";"1.250e-01";"1.390e+07"
"18000002";"4000002";"4.71446e+03";"5.900e-02";"5.890e+06"
"18000002";"5000002";"4.71447e+03";"3.540e-02";"3.530e+06"
"18000002";"6000002";"4.71469e+03";"1.180e-02";"1.180e+06"
"26000002";"7000002";"4.92331e+03";"3.660e-01";"2.020e+07"
"17000002";"3000002";"5.01708e+03";"1.520e-01";"1.340e+07"
"19000002";"7000002";"5.04915e+03";"2.500e-02";"6.550e+06"
"15000002";"4000002";"5.87723e+03";"3.040e-02";"1.960e+06"
"14000002";"4000002";"5.87724e+03";"4.560e-01";"1.760e+07"
"13000002";"4000002";"5.87724e+03";"2.560e+00";"7.060e+07"
"15000002";"5000002";"5.87725e+03";"4.560e-01";"2.940e+07"
"14000002";"5000002";"5.87727e+03";"1.370e+00";"5.290e+07"
"15000002";"6000002";"5.87759e+03";"6.090e-01";"3.920e+07"
"16000002";"7000002";"6.68000e+03";"2.130e+00";"6.380e+07"
"8000002";"4000002";"7.06713e+03";"3.460e-01";"1.540e+07"
"8000002";"5000002";"7.06716e+03";"2.080e-01";"9.250e+06"
"8000002";"6000002";"7.06766e+03";"6.920e-02";"3.080e+06"
"9000002";"7000002";"7.28336e+03";"1.440e-01";"1.810e+07"
"36000002";"8000002";"9.46613e+03";"8.160e-03";"6.080e+05"
"35000002";"8000002";"9.46618e+03";"2.450e-02";"6.080e+05"
"34000002";"8000002";"9.46618e+03";"4.080e-02";"6.080e+05"
"49000002";"9000002";"1.10161e+04";"5.220e-02";"9.560e+05"
"39000002";"10000002";"1.19723e+04";"6.150e-03";"9.530e+04"
"38000002";"10000002";"1.19723e+04";"9.200e-02";"8.570e+05"
"37000002";"10000002";"1.19723e+04";"5.150e-01";"3.430e+06"
"39000002";"11000002";"1.19724e+04";"9.210e-02";"1.430e+06"
"38000002";"11000002";"1.19724e+04";"2.760e-01";"2.570e+06"
"39000002";"12000002";"1.19727e+04";"1.230e-01";"1.910e+06"
"22000002";"8000002";"1.25307e+04";"1.430e-02";"6.080e+05"
"21000002";"8000002";"1.25309e+04";"4.290e-02";"6.080e+05"
"20000002";"8000002";"1.25309e+04";"7.170e-02";"6.080e+05"
"49000002";"16000002";"1.27592e+04";"9.300e-03";"1.270e+05"
"43000002";"13000002";"1.27884e+04";"2.490e-03";"2.030e+04"
"43000002";"14000002";"1.27884e+04";"8.850e-02";"7.210e+05"
"42000002";"13000002";"1.27884e+04";"1.020e+00";"4.620e+06"
"41000002";"13000002";"1.27884e+04";"8.820e-02";"5.150e+05"
"41000002";"14000002";"1.27884e+04";"7.050e-01";"4.110e+06"
"43000002";"15000002";"1.27885e+04";"4.770e-01";"3.880e+06"
"44000002";"16000002";"1.27940e+04";"7.900e-01";"4.610e+06"
"32000002";"10000002";"1.28495e+04";"1.110e-01";"1.490e+06"
"32000002";"11000002";"1.28495e+04";"6.660e-02";"8.970e+05"
"32000002";"12000002";"1.28499e+04";"2.220e-02";"2.990e+05"
"40000002";"17000002";"1.29720e+04";"4.170e-01";"3.310e+06"
"36000002";"15000002";"1.29884e+04";"6.930e-03";"2.740e+05"
"35000002";"14000002";"1.29884e+04";"1.550e-02";"2.050e+05"
"34000002";"13000002";"1.29884e+04";"2.910e-02";"2.300e+05"
"34000002";"14000002";"1.29884e+04";"5.200e-03";"4.110e+04"
"35000002";"15000002";"1.29885e+04";"5.190e-03";"6.850e+04"
"34000002";"15000002";"1.29885e+04";"3.450e-04";"2.740e+03"
"33000002";"17000002";"1.34154e+04";"5.460e-02";"2.020e+06"
"31000002";"9000002";"1.50878e+04";"1.400e-01";"1.370e+06"
"25000002";"10000002";"1.70070e+04";"2.420e-02";"1.860e+05"
"24000002";"10000002";"1.70070e+04";"3.620e-01";"1.670e+06"
"23000002";"10000002";"1.70070e+04";"2.030e+00";"6.680e+06"
"25000002";"11000002";"1.70070e+04";"3.630e-01";"2.780e+06"
"24000002";"11000002";"1.70071e+04";"1.090e+00";"5.010e+06"
"25000002";"12000002";"1.70078e+04";"4.830e-01";"3.710e+06"
"31000002";"16000002";"1.85606e+04";"4.290e-02";"2.770e+05"
"29000002";"13000002";"1.86904e+04";"1.600e-02";"6.120e+04"
"29000002";"14000002";"1.86904e+04";"5.700e-01";"2.170e+06"
"28000002";"13000002";"1.86904e+04";"6.550e+00";"1.390e+07"
"27000002";"13000002";"1.86904e+04";"5.680e-01";"1.550e+06"
"27000002";"14000002";"1.86905e+04";"4.550e+00";"1.240e+07"
"29000002";"15000002";"1.86906e+04";"3.060e+00";"1.170e+07"
"30000002";"16000002";"1.87023e+04";"5.050e+00";"1.380e+07"
"26000002";"17000002";"1.90946e+04";"1.940e+00";"7.110e+06"
"22000002";"15000002";"1.95482e+04";"3.420e-02";"5.970e+05"
"21000002";"14000002";"1.95484e+04";"7.700e-02";"4.480e+05"
"20000002";"13000002";"1.95485e+04";"1.440e-01";"5.010e+05"
"20000002";"14000002";"1.95485e+04";"2.570e-02";"8.950e+04"
"21000002";"15000002";"1.95486e+04";"2.560e-02";"1.490e+05"
"20000002";"15000002";"1.95486e+04";"1.710e-03";"5.970e+03"
"7000002";"3000002";"2.05869e+04";"3.770e-01";"1.980e+06"
"18000002";"10000002";"2.11258e+04";"7.250e-01";"3.620e+06"
"18000002";"11000002";"2.11259e+04";"4.350e-01";"2.170e+06"
"18000002";"12000002";"2.11271e+04";"1.450e-01";"7.240e+05"
"19000002";"17000002";"2.11378e+04";"3.060e-01";"4.590e+06"
"36000002";"18000002";"2.85498e+04";"1.560e-02";"1.280e+05"
"35000002";"18000002";"2.85502e+04";"4.680e-02";"1.280e+05"
"34000002";"18000002";"2.85503e+04";"7.830e-02";"1.280e+05"
"49000002";"19000002";"3.33085e+04";"1.510e-01";"3.020e+05"
"39000002";"20000002";"3.70354e+04";"2.210e-02";"3.580e+04"
"39000002";"21000002";"3.70355e+04";"3.300e-01";"5.370e+05"
"38000002";"20000002";"3.70355e+04";"3.320e-01";"3.230e+05"
"37000002";"20000002";"3.70355e+04";"1.860e+00";"1.290e+06"
"38000002";"21000002";"3.70356e+04";"9.930e-01";"9.670e+05"
"39000002";"22000002";"3.70370e+04";"4.420e-01";"7.170e+05"
"49000002";"26000002";"4.00640e+04";"1.200e-01";"1.660e+05"
"43000002";"23000002";"4.03772e+04";"1.390e-02";"1.140e+04"
"43000002";"24000002";"4.03772e+04";"4.960e-01";"4.060e+05"
"42000002";"23000002";"4.03773e+04";"5.720e+00";"2.600e+06"
"41000002";"23000002";"4.03773e+04";"4.960e-01";"2.900e+05"
"41000002";"24000002";"4.03773e+04";"3.950e+00";"2.310e+06"
"43000002";"25000002";"4.03775e+04";"2.660e+00";"2.180e+06"
"44000002";"26000002";"4.04093e+04";"4.440e+00";"2.590e+06"
"40000002";"30000002";"4.05451e+04";"6.410e-02";"5.200e+04"
"38000002";"27000002";"4.05634e+04";"5.760e-02";"4.670e+04"
"37000002";"27000002";"4.05634e+04";"7.210e-03";"4.180e+03"
"39000002";"29000002";"4.05635e+04";"3.890e-02";"5.250e+04"
"37000002";"28000002";"4.05635e+04";"8.330e-02";"4.820e+04"
"38000002";"29000002";"4.05636e+04";"7.200e-03";"5.850e+03"
"37000002";"29000002";"4.05636e+04";"2.040e-04";"1.180e+02"
"40000002";"31000002";"4.12273e+04";"1.950e+00";"1.530e+06"
"36000002";"25000002";"4.24400e+04";"9.000e-02";"3.330e+05"
"35000002";"24000002";"4.24407e+04";"2.030e-01";"2.500e+05"
"34000002";"23000002";"4.24407e+04";"3.780e-01";"2.800e+05"
"34000002";"24000002";"4.24408e+04";"6.750e-02";"5.000e+04"
"35000002";"25000002";"4.24410e+04";"6.750e-02";"8.330e+04"
"34000002";"25000002";"4.24411e+04";"4.500e-03";"3.330e+03"
"12000002";"8000002";"4.29541e+04";"2.990e-01";"1.080e+06"
"11000002";"8000002";"4.29591e+04";"8.970e-01";"1.080e+06"
"10000002";"8000002";"4.29595e+04";"1.490e+00";"1.080e+06"
"33000002";"31000002";"4.60660e+04";"4.770e-01";"1.500e+06"
"32000002";"20000002";"4.69494e+04";"1.110e+00";"1.120e+06"
"32000002";"21000002";"4.69496e+04";"6.660e-01";"6.730e+05"
"32000002";"22000002";"4.69521e+04";"2.220e-01";"2.240e+05"
"17000002";"9000002";"7.43751e+04";"6.290e-01";"2.530e+05"
"22000002";"18000002";"1.08808e+05";"4.020e-01";"2.270e+05"
"21000002";"18000002";"1.08822e+05";"1.210e+00";"2.270e+05"
"20000002";"18000002";"1.08823e+05";"2.020e+00";"2.270e+05"
"31000002";"19000002";"1.81000e+05";"8.530e-01";"5.790e+04"
"15000002";"10000002";"1.86209e+05";"5.550e-03";"3.560e+02"
"15000002";"11000002";"1.86217e+05";"8.310e-02";"5.330e+03"
"14000002";"10000002";"1.86224e+05";"8.300e-02";"3.200e+03"
"13000002";"10000002";"1.86225e+05";"4.660e-01";"1.280e+04"
"14000002";"11000002";"1.86232e+05";"2.500e-01";"9.600e+03"
"15000002";"12000002";"1.86311e+05";"1.110e-01";"7.110e+03"
"25000002";"20000002";"4.39638e+05";"1.000e-02";"1.150e+02"
"25000002";"21000002";"4.39655e+05";"1.500e-01";"1.730e+03"
"24000002";"20000002";"4.39674e+05";"1.500e-01";"1.040e+03"
"23000002";"20000002";"4.39676e+05";"8.400e-01";"4.150e+03"
"24000002";"21000002";"4.39692e+05";"4.500e-01";"3.110e+03"
"25000002";"22000002";"4.39868e+05";"2.010e-01";"2.310e+03"
"17000002";"16000002";"9.57873e+05";"6.950e-02";"1.680e+02"
"31000002";"26000002";"2.16184e+06";"1.200e-01";"5.700e+01"
"29000002";"23000002";"1.34971e+07";"4.900e-05";"3.590e-04"
"29000002";"24000002";"1.34989e+07";"1.730e-03";"1.270e-02"
"28000002";"23000002";"1.35135e+07";"2.010e-02";"8.150e-02"
"27000002";"23000002";"1.35263e+07";"1.740e-03";"9.080e-03"
"27000002";"24000002";"1.35281e+07";"1.390e-02";"7.240e-02"
"29000002";"25000002";"1.35336e+07";"9.420e-03";"6.850e-02"
"30000002";"26000002";"1.83756e+07";"1.280e-02";"3.630e-02"
"47000002";"29000002";"4.04902e+04";"1.602e+00";"9.309e+05"
"47000002";"27000002";"4.04900e+04";"1.960e-01";"1.139e+05"
"45000002";"27000002";"4.04901e+04";"2.290e+00";"1.035e+06"
"47000002";"28000002";"4.04901e+04";"3.998e-03";"2.323e+03"
"45000002";"28000002";"4.04902e+04";"1.526e-01";"6.900e+04"
"46000002";"28000002";"4.04901e+04";"4.935e+00";"1.825e+06"
"48000002";"30000002";"4.04904e+04";"9.422e+00";"4.191e+06"
"2007008";"1007008";"1.89723e+01";\N;"2.690e+03"
"2007008";"1007008";"0.00000e+00";\N;"2.153e+06"
"2007008";"3007008";"1.35980e+06";"6.268e-05";"1.129e-01"
"3007008";"1007008";"1.89725e+01";"2.767e-01";"2.564e+12"
"4007008";"1007008";"1.89671e+01";"5.531e-01";"2.564e+12"
"4007008";"2007008";"6.99800e+04";"2.440e-03";"8.309e+02"
"4007008";"3007008";"6.65549e+04";\N;"3.050e-02"
"5007008";"1007008";"1.60066e+01";\N;"9.925e-12"
"5007008";"2007008";"1.02400e+02";\N;"4.270e-13"
"5007008";"3007008";"1.02392e+02";"2.697e-02";"8.581e+09"
"5007008";"4007008";"1.02550e+02";"5.473e-02";"1.735e+10"
"5007008";"6007008";"4.54959e+06";"1.126e-04";"1.818e-02"
"6007008";"1007008";"1.60067e+01";"5.229e-02";"6.807e+11"
"6007008";"2007008";"1.02402e+02";"2.893e-01";"9.199e+10"
"6007008";"3007008";"1.02394e+02";\N;"1.718e-14"
"6007008";"4007008";"1.02552e+02";\N;"6.266e+06"
"7007008";"1007008";"1.60055e+01";"1.049e-01";"6.826e+11"
"7007008";"2007008";"1.02355e+02";"5.767e-01";"9.179e+10"
"7007008";"3007008";"1.02348e+02";\N;"3.134e+06"
"7007008";"4007008";"1.02505e+02";\N;"3.132e+06"
"7007008";"5007008";"2.36273e+05";"4.329e-03";"1.289e+02"
"7007008";"6007008";"2.24608e+05";\N;"7.896e-04"
"8007008";"1007008";"1.60055e+01";\N;"1.565e+08"
"8007008";"2007008";"1.02355e+02";\N;"1.342e+07"
"8007008";"3007008";"1.02348e+02";"1.389e+00";"2.210e+11"
"8007008";"4007008";"1.02505e+02";"2.781e-01";"4.414e+10"
"8007008";"5007008";"2.36692e+05";\N;"1.506e-09"
"8007008";"6007008";"2.24987e+05";"2.854e-03";"9.446e+01"
"9007008";"1007008";"1.60051e+01";\N;"1.564e+08"
"9007008";"2007008";"1.02340e+02";\N;"1.343e+07"
"9007008";"3007008";"1.02332e+02";\N;"2.652e+03"
"9007008";"4007008";"1.02490e+02";"2.503e+00";"2.649e+11"
"9007008";"5007008";"1.75236e+05";\N;"6.717e-09"
"9007008";"6007008";"1.68736e+05";\N;"9.843e-13"
"9007008";"7007008";"6.78334e+05";"1.712e-03";"4.198e+00"
"9007008";"8007008";"6.74900e+05";\N;"3.462e-05"
"10007008";"1007008";"1.51764e+01";\N;"3.396e-12"
"10007008";"2007008";"7.58548e+01";\N;"1.447e-13"
"10007008";"3007008";"7.58505e+01";"5.938e-03";"3.442e+09"
"10007008";"4007008";"7.59371e+01";"1.216e-02";"7.033e+09"
"10007008";"5007008";"2.92618e+02";\N;"6.777e-16"
"10007008";"6007008";"2.92599e+02";"6.410e-02";"2.497e+09"
"10007008";"7007008";"2.92981e+02";"1.297e-01";"5.040e+09"
"10007008";"8007008";"2.92980e+02";\N;"1.080e+05"
"10007008";"9007008";"2.93107e+02";\N;"1.621e+05"
"10007008";"11007008";"1.07527e+07";"1.537e-04";"4.152e-03"
"11007008";"1007008";"1.51765e+01";"1.902e-02";"2.755e+11"
"11007008";"2007008";"7.58553e+01";"6.801e-02";"3.942e+10"
"11007008";"3007008";"7.58511e+01";\N;"6.443e-15"
"11007008";"4007008";"7.59376e+01";\N;"2.676e+06"
"11007008";"5007008";"2.92626e+02";"3.223e-01";"1.255e+10"
"11007008";"6007008";"2.92607e+02";\N;"8.237e-16"
"11007008";"7007008";"2.92989e+02";\N;"6.685e+05"
"11007008";"8007008";"2.92988e+02";"3.688e-02";"1.433e+09"
"11007008";"9007008";"2.93115e+02";\N;"3.157e+00"
"12007008";"1007008";"1.51760e+01";"3.823e-02";"2.768e+11"
"12007008";"2007008";"7.58445e+01";"1.360e-01";"3.943e+10"
"12007008";"3007008";"7.58403e+01";\N;"1.330e+06"
"12007008";"4007008";"7.59268e+01";\N;"1.341e+06"
"12007008";"5007008";"2.92465e+02";"6.421e-01";"1.252e+10"
"12007008";"6007008";"2.92446e+02";\N;"3.342e+05"
"12007008";"7007008";"2.92828e+02";\N;"3.342e+05"
"12007008";"8007008";"2.92827e+02";"7.303e-03";"1.420e+08"
