"42000002";"2";"He";"2";"0";"1s 5f";"1.0";"3";"4.0";"193921.2"
"43000002";"2";"He";"2";"0";"1s 5f";"1.0";"3";"2.0";"193921.2"
"44000002";"2";"He";"2";"0";"1s 5f";"0.0";"3";"3.0";"193921.2"
"45000002";"2";"He";"2";"0";"1s 5g";"1.0";"4";"4.0";"193921.7"
"46000002";"2";"He";"2";"0";"1s 5g";"1.0";"4";"5.0";"193921.7"
"47000002";"2";"He";"2";"0";"1s 5g";"1.0";"4";"3.0";"193921.7"
"48000002";"2";"He";"2";"0";"1s 5g";"0.0";"4";"4.0";"193921.7"
"49000002";"2";"He";"2";"0";"1s 5p";"0.0";"1";"1.0";"193942.6"
"1007008";"7008";"O";"8";"7";"1s";"0.5";"0";"0.5";"0.0"
"2007008";"7008";"O";"8";"7";"2s";"0.5";"0";"0.5";"5270855.4"
"3007008";"7008";"O";"8";"7";"2p";"0.5";"1";"0.5";"5270781.8"
"4007008";"7008";"O";"8";"7";"2p";"0.5";"1";"1.5";"5272284.4"
"5007008";"7008";"O";"8";"7";"3s";"0.5";"0";"0.5";"6247421.7"
"6007008";"7008";"O";"8";"7";"3p";"0.5";"1";"0.5";"6247399.7"
"7007008";"7008";"O";"8";"7";"3p";"0.5";"1";"1.5";"6247845.0"
"8007008";"7008";"O";"8";"7";"3d";"0.5";"2";"1.5";"6247844.2"
"9007008";"7008";"O";"8";"7";"3d";"0.5";"2";"2.5";"6247992.4"
"10007008";"7008";"O";"8";"7";"4s";"0.5";"0";"0.5";"6589164.2"
"11007008";"7008";"O";"8";"7";"4p";"0.5";"1";"0.5";"6589154.9"
"12007008";"7008";"O";"8";"7";"4p";"0.5";"1";"1.5";"6589342.7"
"13007008";"7008";"O";"8";"7";"4d";"0.5";"2";"1.5";"6589342.4"
"14007008";"7008";"O";"8";"7";"4d";"0.5";"2";"2.5";"6589404.9"
"15007008";"7008";"O";"8";"7";"4f";"0.5";"3";"2.5";"6589404.8"
"16007008";"7008";"O";"8";"7";"4f";"0.5";"3";"3.5";"6589436.0"
"17007008";"7008";"O";"8";"7";"5s";"0.5";"0";"0.5";"6747317.4"
"18007008";"7008";"O";"8";"7";"5p";"0.5";"1";"0.5";"6747312.6"
"19007008";"7008";"O";"8";"7";"5p";"0.5";"1";"1.5";"6747408.8"
"20007008";"7008";"O";"8";"7";"5d";"0.5";"2";"1.5";"6747408.6"
"21007008";"7008";"O";"8";"7";"5d";"0.5";"2";"2.5";"6747440.6"
"22007008";"7008";"O";"8";"7";"5f";"0.5";"3";"2.5";"6747440.6"
"23007008";"7008";"O";"8";"7";"5f";"0.5";"3";"3.5";"6747456.6"
"24007008";"7008";"O";"8";"7";"5g";"0.5";"4";"3.5";"6747456.5"
"25007008";"7008";"O";"8";"7";"5g";"0.5";"4";"4.5";"6747466.1"
"1006008";"6008";"O";"8";"6";"1s2";"0.0";"0";"0.0";"0.0"
"2006008";"6008";"O";"8";"6";"1s 2s";"1.0";"0";"1.0";"4524640.0"
"3006008";"6008";"O";"8";"6";"1s 2s";"0.0";"0";"0.0";"4588380.0"
"4006008";"6008";"O";"8";"6";"1s 2p";"1.0";"1";"0.0";"4585620.8"
"5006008";"6008";"O";"8";"6";"1s 2p";"1.0";"1";"1.0";"4585679.6"
"6006008";"6008";"O";"8";"6";"1s 2p";"1.0";"1";"2.0";"4586231.2"
"7006008";"6008";"O";"8";"6";"1s 2p";"0.0";"1";"1.0";"4629201.0"
"8006008";"6008";"O";"8";"6";"1s 3s";"1.0";"0";"1.0";"5338820.0"
"9006008";"6008";"O";"8";"6";"1s 3s";"0.0";"0";"0.0";"5356420.0"
"10006008";"6008";"O";"8";"6";"1s 3p";"1.0";"1";"0.0";"5355670.0"
"11006008";"6008";"O";"8";"6";"1s 3p";"1.0";"1";"1.0";"5355670.0"
"12006008";"6008";"O";"8";"6";"1s 3p";"1.0";"1";"2.0";"5355670.0"
"13006008";"6008";"O";"8";"6";"1s 3p";"0.0";"1";"1.0";"5368550.0"
"14006008";"6008";"O";"8";"6";"1s 3d";"1.0";"2";"1.0";"5364370.0"
"15006008";"6008";"O";"8";"6";"1s 3d";"1.0";"2";"2.0";"5364430.0"
"16006008";"6008";"O";"8";"6";"1s 3d";"1.0";"2";"3.0";"5364440.0"
"17006008";"6008";"O";"8";"6";"1s 3d";"0.0";"2";"2.0";"5365470.0"
"18006008";"6008";"O";"8";"6";"1s 4s";"1.0";"0";"1.0";"5616340.0"
"19006008";"6008";"O";"8";"6";"1s 4s";"0.0";"0";"0.0";"5623100.0"
"20006008";"6008";"O";"8";"6";"1s 4p";"1.0";"1";"0.0";"5622600.0"
"21006008";"6008";"O";"8";"6";"1s 4p";"1.0";"1";"1.0";"5622600.0"
"22006008";"6008";"O";"8";"6";"1s 4p";"1.0";"1";"2.0";\N
"23006008";"6008";"O";"8";"6";"1s 4p";"0.0";"1";"1.0";"5628100.0"
"24006008";"6008";"O";"8";"6";"1s 4d";"1.0";"2";"1.0";"5625960.0"
"25006008";"6008";"O";"8";"6";"1s 4d";"1.0";"2";"2.0";"5626000.0"
"26006008";"6008";"O";"8";"6";"1s 4d";"1.0";"2";"3.0";"5626500.0"
"27006008";"6008";"O";"8";"6";"1s 4d";"0.0";"2";"2.0";"5626670.0"
"28006008";"6008";"O";"8";"6";"1s 4f";"1.0";"3";"2.0";\N
"29006008";"6008";"O";"8";"6";"1s 4f";"1.0";"3";"3.0";\N
"30006008";"6008";"O";"8";"6";"1s 4f";"1.0";"3";"4.0";"5626210.0"
"31006008";"6008";"O";"8";"6";"1s 4f";"0.0";"3";"3.0";"5626840.0"
"32006008";"6008";"O";"8";"6";"1s 5s";"1.0";"0";"1.0";"5742610.0"
"33006008";"6008";"O";"8";"6";"1s 5s";"0.0";"0";"0.0";\N
"34006008";"6008";"O";"8";"6";"1s 5p";"1.0";"1";"0.0";"5745440.0"
"35006008";"6008";"O";"8";"6";"1s 5p";"1.0";"1";"1.0";"5745440.0"
"36006008";"6008";"O";"8";"6";"1s 5p";"1.0";"1";"2.0";"5745440.0"
"37006008";"6008";"O";"8";"6";"1s 5p";"0.0";"1";"1.0";"5748450.0"
"38006008";"6008";"O";"8";"6";"1s 5d";"1.0";"2";"1.0";"5747400.0"
"39006008";"6008";"O";"8";"6";"1s 5d";"1.0";"2";"2.0";"5747420.0"
"40006008";"6008";"O";"8";"6";"1s 5d";"1.0";"2";"3.0";"5747620.0"
"41006008";"6008";"O";"8";"6";"1s 5d";"0.0";"2";"2.0";"5748230.0"
"42006008";"6008";"O";"8";"6";"1s 5f";"1.0";"3";"2.0";\N
"43006008";"6008";"O";"8";"6";"1s 5f";"1.0";"3";"3.0";\N
"44006008";"6008";"O";"8";"6";"1s 5f";"1.0";"3";"4.0";"5747200.0"
"45006008";"6008";"O";"8";"6";"1s 5f";"0.0";"3";"3.0";"5747820.0"
"46006008";"6008";"O";"8";"6";"1s 5g";"1.0";"4";"3.0";\N
"47006008";"6008";"O";"8";"6";"1s 5g";"1.0";"4";"4.0";\N
"48006008";"6008";"O";"8";"6";"1s 5g";"1.0";"4";"5.0";\N
"49006008";"6008";"O";"8";"6";"1s 5g";"0.0";"4";"4.0";\N
"1005008";"5008";"O";"8";"5";"1s2 2s";"0.5";"0";"0.5";"0.0"
"2005008";"5008";"O";"8";"5";"1s2 2p";"0.5";"1";"0.5";"96375.0"
"3005008";"5008";"O";"8";"5";"1s2 2p";"0.5";"1";"1.5";"96907.5"
"4005008";"5008";"O";"8";"5";"1s2 3s";"0.5";"0";"0.5";"640039.8"
"5005008";"5008";"O";"8";"5";"1s2 3p";"0.5";"1";"0.5";"666113.2"
"6005008";"5008";"O";"8";"5";"1s2 3p";"0.5";"1";"1.5";"666269.8"
"7005008";"5008";"O";"8";"5";"1s2 3d";"0.5";"2";"1.5";"674625.7"
"8005008";"5008";"O";"8";"5";"1s2 3d";"0.5";"2";"2.5";"674676.8"
"9005008";"5008";"O";"8";"5";"1s2 4s";"0.5";"0";"0.5";"852696.0"
"10005008";"5008";"O";"8";"5";"1s2 4p";"0.5";"1";"0.5";"863333.8"
"11005008";"5008";"O";"8";"5";"1s2 4p";"0.5";"1";"1.5";"863397.7"
"12005008";"5008";"O";"8";"5";"1s2 4d";"0.5";"2";"1.5";"866880.1"
"13005008";"5008";"O";"8";"5";"1s2 4d";"0.5";"2";"2.5";"866901.5"
"14005008";"5008";"O";"8";"5";"1s2 4f";"0.5";"3";"2.5";"867077.7"
"15005008";"5008";"O";"8";"5";"1s2 4f";"0.5";"3";"3.5";"867087.0"
"16005008";"5008";"O";"8";"5";"1s2 5s";"0.5";"0";"0.5";"948690.0"
"17005008";"5008";"O";"8";"5";"1s2 5p";"0.5";"1";"0.5";"954080.0"
"18005008";"5008";"O";"8";"5";"1s2 5p";"0.5";"1";"1.5";"954080.0"
"19005008";"5008";"O";"8";"5";"1s2 5d";"0.5";"2";"1.5";"955851.0"
"20005008";"5008";"O";"8";"5";"1s2 5d";"0.5";"2";"2.5";"955860.0"
"21005008";"5008";"O";"8";"5";"1s2 5f";"0.5";"3";"2.5";"955980.0"
"22005008";"5008";"O";"8";"5";"1s2 5f";"0.5";"3";"3.5";"955980.0"
"23005008";"5008";"O";"8";"5";"1s2 5g";"0.5";"4";"3.5";"955990.0"
"24005008";"5008";"O";"8";"5";"1s2 5g";"0.5";"4";"4.5";"955990.0"
"25005008";"5008";"O";"8";"5";"1s 2s2";"0.5";"0";"0.5";\N
"26005008";"5008";"O";"8";"5";"1s 2s(3P) 2p";"1.5";"1";"0.5";"4470300.0"
"27005008";"5008";"O";"8";"5";"1s 2s(3P) 2p";"1.5";"1";"1.5";"4470300.0"
"28005008";"5008";"O";"8";"5";"1s 2s(3P) 2p";"1.5";"1";"2.5";"4470300.0"
"29005008";"5008";"O";"8";"5";"1s 2s(3P) 2p";"0.5";"1";"0.5";"4541300.0"
"30005008";"5008";"O";"8";"5";"1s 2s(3P) 2p";"0.5";"1";"1.5";"4541300.0"
"31005008";"5008";"O";"8";"5";"1s 2p2";"1.5";"1";"0.5";"4575000.0"
"32005008";"5008";"O";"8";"5";"1s 2p2";"1.5";"1";"1.5";"4575000.0"
"33005008";"5008";"O";"8";"5";"1s 2p2";"1.5";"1";"2.5";"4575000.0"
"34005008";"5008";"O";"8";"5";"1s 2s(1P) 2p";"0.5";"1";"0.5";"4577700.0"
"35005008";"5008";"O";"8";"5";"1s 2s(1P) 2p";"0.5";"1";"1.5";"4577700.0"
"36005008";"5008";"O";"8";"5";"1s 2p2";"0.5";"2";"1.5";"4617500.0"
"37005008";"5008";"O";"8";"5";"1s 2p2";"0.5";"2";"2.5";"4617500.0"
"38005008";"5008";"O";"8";"5";"1s 2p2";"0.5";"1";"0.5";"4633100.0"
"39005008";"5008";"O";"8";"5";"1s 2p2";"0.5";"1";"1.5";"4633100.0"
"40005008";"5008";"O";"8";"5";"1s 2p2";"0.5";"0";"0.5";"4687900.0"
"1004008";"4008";"O";"8";"4";"2s2";"0.0";"0";"0.0";"0.0"
"2004008";"4008";"O";"8";"4";"2s 2p";"1.0";"1";"0.0";"81942.5"
"3004008";"4008";"O";"8";"4";"2s 2p";"1.0";"1";"1.0";"82078.6"
"4004008";"4008";"O";"8";"4";"2s 2p";"1.0";"1";"2.0";"82385.3"
"5004008";"4008";"O";"8";"4";"2s 2p";"0.0";"1";"1.0";"158797.7"
"6004008";"4008";"O";"8";"4";"2p2";"1.0";"1";"0.0";"213462.5"
"7004008";"4008";"O";"8";"4";"2p2";"1.0";"1";"1.0";"213618.2"
"8004008";"4008";"O";"8";"4";"2p2";"1.0";"1";"2.0";"213887.0"
"9004008";"4008";"O";"8";"4";"2p2";"0.0";"2";"2.0";"231721.4"
"10004008";"4008";"O";"8";"4";"2p2";"0.0";"0";"0.0";"287910.3"
"11004008";"4008";"O";"8";"4";"2s 3s";"1.0";"0";"1.0";"546972.7"
"12004008";"4008";"O";"8";"4";"2s 3s";"0.0";"0";"0.0";"561276.4"
"13004008";"4008";"O";"8";"4";"2s 3p";"0.0";"1";"1.0";"580824.9"
"14004008";"4008";"O";"8";"4";"2s 3p";"1.0";"1";"0.0";"582806.4"
"15004008";"4008";"O";"8";"4";"2s 3p";"1.0";"1";"1.0";"582843.1"
"16004008";"4008";"O";"8";"4";"2s 3p";"1.0";"1";"2.0";"582920.3"
"17004008";"4008";"O";"8";"4";"2s 3d";"1.0";"2";"1.0";"600748.9"
"18004008";"4008";"O";"8";"4";"2s 3d";"1.0";"2";"2.0";"600758.9"
"19004008";"4008";"O";"8";"4";"2s 3d";"1.0";"2";"3.0";"600779.2"
"20004008";"4008";"O";"8";"4";"2s 3d";"0.0";"2";"2.0";"612615.6"
"21004008";"4008";"O";"8";"4";"2p 3s";"1.0";"1";"0.0";"652918.0"
"22004008";"4008";"O";"8";"4";"2p 3s";"1.0";"1";"1.0";"653080.1"
"23004008";"4008";"O";"8";"4";"2p 3s";"1.0";"1";"2.0";"653423.3"
"24004008";"4008";"O";"8";"4";"2p 3s";"0.0";"1";"1.0";"664485.9"
"25004008";"4008";"O";"8";"4";"2p 3p";"0.0";"1";"1.0";"672693.8"
"26004008";"4008";"O";"8";"4";"2p 3p";"1.0";"2";"1.0";"677150.7"
"27004008";"4008";"O";"8";"4";"2p 3p";"1.0";"2";"2.0";"677348.5"
"28004008";"4008";"O";"8";"4";"2p 3p";"1.0";"2";"3.0";"677665.0"
"29004008";"4008";"O";"8";"4";"2p 3p";"1.0";"0";"1.0";"683942.9"
"30004008";"4008";"O";"8";"4";"2p 3p";"1.0";"1";"0.0";"689403.5"
"31004008";"4008";"O";"8";"4";"2p 3p";"1.0";"1";"1.0";"689517.7"
"32004008";"4008";"O";"8";"4";"2p 3p";"1.0";"1";"2.0";"689708.5"
"33004008";"4008";"O";"8";"4";"2p 3d";"1.0";"3";"2.0";"692626.0"
"34004008";"4008";"O";"8";"4";"2p 3d";"1.0";"3";"3.0";"692809.4"
"35004008";"4008";"O";"8";"4";"2p 3d";"1.0";"3";"4.0";"693044.8"
"36004008";"4008";"O";"8";"4";"2p 3d";"0.0";"2";"2.0";"694643.8"
"37004008";"4008";"O";"8";"4";"2p 3p";"0.0";"2";"2.0";"697170.2"
"38004008";"4008";"O";"8";"4";"2p 3d";"1.0";"2";"1.0";"704182.0"
"39004008";"4008";"O";"8";"4";"2p 3d";"1.0";"2";"2.0";"704242.0"
"40004008";"4008";"O";"8";"4";"2p 3d";"1.0";"2";"3.0";"704348.0"
"41004008";"4008";"O";"8";"4";"2p 3d";"1.0";"1";"2.0";"707981.2"
"42004008";"4008";"O";"8";"4";"2p 3d";"1.0";"1";"1.0";"708125.1"
"43004008";"4008";"O";"8";"4";"2p 3d";"1.0";"1";"0.0";"708205.0"
"44004008";"4008";"O";"8";"4";"2p 3d";"0.0";"3";"3.0";"712963.5"
"45004008";"4008";"O";"8";"4";"2p 3d";"0.0";"1";"1.0";"719274.9"
"46004008";"4008";"O";"8";"4";"2p 3p";"0.0";"0";"0.0";"707635.5"
"1003008";"3008";"O";"8";"3";"2s2 2p";"0.5";"1";"0.5";"0.0"
"2003008";"3008";"O";"8";"3";"2s2 2p";"0.5";"1";"1.5";"385.9"
"3003008";"3008";"O";"8";"3";"2s 2p2";"1.5";"1";"0.5";"71439.8"
"4003008";"3008";"O";"8";"3";"2s 2p2";"1.5";"1";"1.5";"71570.1"
"5003008";"3008";"O";"8";"3";"2s 2p2";"1.5";"1";"2.5";"71755.5"
"6003008";"3008";"O";"8";"3";"2s 2p2";"0.5";"2";"1.5";"126950.2"
"7003008";"3008";"O";"8";"3";"2s 2p2";"0.5";"2";"2.5";"126936.3"
"8003008";"3008";"O";"8";"3";"2s 2p2";"0.5";"0";"0.5";"164366.4"
"9003008";"3008";"O";"8";"3";"2s 2p2";"0.5";"1";"0.5";"180480.8"
"10003008";"3008";"O";"8";"3";"2s 2p2";"0.5";"1";"1.5";"180724.2"
"11003008";"3008";"O";"8";"3";"2p3";"1.5";"0";"1.5";"231537.5"
"12003008";"3008";"O";"8";"3";"2p3";"0.5";"2";"1.5";"255184.9"
"13003008";"3008";"O";"8";"3";"2p3";"0.5";"2";"2.5";"255155.9"
"14003008";"3008";"O";"8";"3";"2p3";"0.5";"1";"0.5";"289015.4"
"15003008";"3008";"O";"8";"3";"2p3";"0.5";"1";"1.5";"289023.5"
"16003008";"3008";"O";"8";"3";"2s2 3s";"0.5";"0";"0.5";"357614.3"
"17003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"0.5";"1";"0.5";"467229.3"
"18003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"1.5";"2";"0.5";"468337.4"
"19003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"1.5";"1";"0.5";"478848.6"
"20003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"0.5";"0";"0.5";"492890.9"
"21003008";"3008";"O";"8";"3";"2s 2p(1P) 3p";"0.5";"1";"0.5";"549792.0"
"22003008";"3008";"O";"8";"3";"2s 2p(1P) 3p";"0.5";"0";"0.5";"554461.0"
"23003008";"3008";"O";"8";"3";"2p2(3P) 3s";"1.5";"1";"0.5";"576854.0"
"24003008";"3008";"O";"8";"3";"2p2(3P) 3s";"0.5";"1";"0.5";"594340.0"
"25003008";"3008";"O";"8";"3";"2p2(3P) 3d";"0.5";"1";"0.5";"632597.0"
"26003008";"3008";"O";"8";"3";"2p2(3P) 3d";"1.5";"2";"0.5";\N
"27003008";"3008";"O";"8";"3";"2p2(3P) 3d";"1.5";"1";"0.5";"637275.0"
"28003008";"3008";"O";"8";"3";"2p2(1S) 3s";"0.5";"0";"0.5";\N
"29003008";"3008";"O";"8";"3";"2p2(1D) 3d";"0.5";"1";"0.5";"659998.0"
"30003008";"3008";"O";"8";"3";"2p2(1D) 3d";"0.5";"0";"0.5";\N
"31003008";"3008";"O";"8";"3";"2s2 3d";"0.5";"2";"1.5";"419533.9"
"32003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"0.5";"1";"1.5";"467344.9"
"33003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"1.5";"2";"1.5";"468414.9"
"34003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"1.5";"0";"1.5";"474478.1"
"35003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"1.5";"1";"1.5";"478942.9"
"36003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"0.5";"2";"1.5";"482666.1"
"37003008";"3008";"O";"8";"3";"2s 2p(1P) 3p";"0.5";"2";"1.5";"547326.0"
"38003008";"3008";"O";"8";"3";"2s 2p(1P) 3p";"0.5";"1";"1.5";"549855.0"
"39003008";"3008";"O";"8";"3";"2p2(3P) 3s";"1.5";"1";"1.5";"576998.0"
"40003008";"3008";"O";"8";"3";"2p2(3P) 3s";"0.5";"1";"1.5";"594538.0"
"41003008";"3008";"O";"8";"3";"2p2(1D) 3s";"0.5";"2";"1.5";"600092.0"
"42003008";"3008";"O";"8";"3";"2p2(3P) 3d";"1.5";"3";"1.5";\N
"43003008";"3008";"O";"8";"3";"2p2(3P) 3d";"0.5";"1";"1.5";"632426.0"
"44003008";"3008";"O";"8";"3";"2p2(3P) 3d";"1.5";"2";"1.5";\N
"45003008";"3008";"O";"8";"3";"2p2(3P) 3d";"1.5";"1";"1.5";"637213.0"
"46003008";"3008";"O";"8";"3";"2p2(3P) 3d";"0.5";"2";"1.5";"646859.0"
"47003008";"3008";"O";"8";"3";"2p2(1D) 3d";"0.5";"2";"1.5";"653411.0"
"48003008";"3008";"O";"8";"3";"2p2(1D) 3d";"0.5";"1";"1.5";"659998.0"
"49003008";"3008";"O";"8";"3";"2p2(1S) 3d";"0.5";"2";"1.5";"706333.0"
"50003008";"3008";"O";"8";"3";"2s2 3d";"0.5";"2";"2.5";"419550.6"
"51003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"1.5";"2";"2.5";"468550.6"
"52003008";"3008";"O";"8";"3";"2s 2p(3P) 3p";"1.5";"1";"2.5";"479072.0"
